,X,Y,Z,Label
633,226.6,105.375,1000.005,CL
634,226.8,105.353,1000.007,CL
635,227,105.33,1000.008,CL
636,227.2,105.307,1000.01,CL
637,227.4,105.282,1000.011,CL
638,227.6,105.257,1000.013,CL
639,227.8,105.231,1000.014,CL
640,228,105.204,1000.016,CL
641,228.2,105.177,1000.018,CL
642,228.4,105.148,1000.02,CL
643,228.6,105.119,1000.022,CL
644,228.8,105.089,1000.024,CL
645,229,105.058,1000.026,CL
646,229.2,105.027,999.91,CL
647,229.4,104.995,999.907,CL
648,229.6,104.961,999.904,CL
649,229.8,104.927,999.901,CL
650,230,104.893,999.898,CL
651,230.2,104.857,999.894,CL
652,230.4,104.821,999.891,CL
653,230.6,104.784,999.888,CL
654,230.8,104.746,999.884,CL
655,231,104.707,999.881,CL
656,231.2,104.668,999.877,CL
657,231.4,104.627,999.873,CL
658,231.6,104.586,999.869,CL
659,231.8,104.544,999.865,CL
660,232,104.502,999.862,CL
661,232.2,104.459,999.857,CL
662,232.4,104.414,999.857,CL
663,232.6,104.37,999.86,CL
664,232.8,104.324,999.863,CL
665,233,104.278,999.866,CL
666,233.2,104.231,999.869,CL
667,233.4,104.183,999.872,CL
668,233.6,104.135,999.875,CL
669,233.8,104.086,999.878,CL
670,234,104.036,999.882,CL
671,234.2,103.985,999.885,CL
672,234.4,103.934,999.889,CL
673,234.6,103.883,999.893,CL
674,234.8,103.831,999.799,CL
675,235,103.778,999.795,CL
676,235.2,103.724,999.791,CL
677,235.4,103.671,999.787,CL
678,235.6,103.616,999.783,CL
679,235.8,103.561,999.779,CL
680,236,103.506,999.775,CL
681,236.2,103.45,999.771,CL
682,236.4,103.393,999.767,CL
683,236.6,103.337,999.763,CL
684,236.8,103.279,999.766,CL
685,237,103.222,999.768,CL
686,237.2,103.164,999.772,CL
687,237.4,103.105,999.775,CL
688,237.6,103.047,999.778,CL
689,237.8,102.988,999.781,CL
690,238,102.929,999.784,CL
691,238.2,102.869,999.787,CL
692,238.4,102.81,999.724,CL
693,238.6,102.75,999.721,CL
694,238.8,102.69,999.718,CL
695,239,102.629,999.715,CL
696,239.2,102.569,999.712,CL
697,239.4,102.508,999.71,CL
698,239.6,102.448,999.707,CL
699,239.8,102.387,999.704,CL
700,240,102.327,999.701,CL
701,240.2,102.266,999.702,CL
702,240.4,102.205,999.704,CL
703,240.6,102.145,999.706,CL
704,240.8,102.084,999.708,CL
705,241,102.023,999.71,CL
706,241.2,101.963,999.712,CL
707,241.4,101.903,999.714,CL
